시설명,카테고리1,카테고리2,카테고리3,시도 명칭,시군구 명칭,법정읍면동명칭,리 명칭,번지,도로명 이름,건물 번호,위도,경도,우편번호,도로명주소,지번주소,제목,문화종류,공연 시작일,공연 마지막일,연령,시간,인터미션,출연진,최종작성일
동숭무대 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,혜화동,,109-1 번지,혜화로,8 번,37.58648727,127.0005132,03076,서울특별시 종로구 혜화로 8,서울특별시 종로구 혜화동 109-1,피에타,연극,2016-04-12,2016-04-17,만 13세이상,70분,정보없음,"최미선, 최아름, 허은",2022-11-30
동숭무대 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,혜화동,,109-1 번지,혜화로,8 번,37.58648727,127.0005132,03076,서울특별시 종로구 혜화로 8,서울특별시 종로구 혜화동 109-1,한 여름밤의 꿈,연극,2018-07-21,2018-07-21,전체관람가,30분,정보없음,"박지인, 배민채, 양준영",2022-11-30
동숭무대 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,혜화동,,109-1 번지,혜화로,8 번,37.58648727,127.0005132,03076,서울특별시 종로구 혜화로 8,서울특별시 종로구 혜화동 109-1,"희곡아, 문학이랑 놀자 - 기둥",연극,2018-09-15,2018-09-16,전체관람가,30분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,2015 D.FESTA - 다름과 같음,퍼포먼스,2015-11-18,2015-11-19,전체관람가,90분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,2015 D.FESTA - 세 명의 미스터 콩 이야기,연극,2015-11-13,2015-11-15,만 12세이상,100분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,2015 D.FESTA - 죽고 싶은 녀석들,연극,2015-11-10,2015-11-11,만 16세이상,80분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,2015 D.FESTA - 크라켄,연극,2015-11-20,2015-11-22,만 12세이상,60분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,김정 - 손님들,연극,2017-01-12,2017-01-15,만 12세이상,70분,정보없음,오남영,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,꽃과 건달과 피자와 사자,연극,2015-12-22,2015-12-31,만 11세이상,60분,정보없음,"김장동, 진영선, 이훈희, 이유진, 정우준",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,두아이야기,연극,2017-01-31,2017-02-02,만 13세이상,70분,정보없음,"최엄지, 조영규, 천정하, 김성현, 이명행, 선종남, 김영노, 조용의, 원경식",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,맘모스 해동,연극,2016-02-05,2016-02-21,만 13세이상,90분,정보없음,"문형주, 오민석, 김시영, 신용진",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,밀레니엄 소년단,연극,2017-11-24,2018-02-04,만 13세이상,110분,정보없음,"이강우, 주민진, 민진웅, 박동욱, 이형훈, 정순원, 김호진, 김다흰, 이태구, 전석호, 송광일, 김연우",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,밀수록 다시 가까워지는,연극,2015-11-26,2015-12-06,만 13세이상,100분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,벨기에 물고기,연극,2017-04-08,2017-04-23,만 12세이상,110분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,보이 겟츠 걸,연극,2017-10-27,2017-11-05,만 13세이상,100분,정보없음,"문형주, 이영석, 김왕근, 전영, 김현균, 남수현, 장애실, 황아름",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,보이스 오브 밀레니엄,연극,2016-11-05,2016-12-31,만 13세이상,110분,정보없음,"정순원, 박동욱, 김호진, 김선호, 주민진, 송광일, 이휘종",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,북어대가리,연극,2015-03-06,2015-04-05,만 13세이상,100분,정보없음,"이문수, 박윤희, 배성일, 박수현",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,"불현듯, 부아가 치밀 때가 있다",연극,2016-02-25,2016-02-28,만 15세이상,60분,정보없음,권미나,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,비평가,연극,2017-11-10,2017-11-19,만 13세이상,100분,정보없음,"김승언, 이종무",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,샤이닝 시티,연극,2017-02-07,2017-02-09,전체관람가,90분,정보없음,"유병훈, 안성헌, 박성연, 전민영",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,소라별 이야기,연극,2015-05-22,2015-06-14,만 7세이상,70분,정보없음,"구기환, 홍상표, 최정헌, 서민준, 이경은, 홍미금, 김종구",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,오필리아,연극,2016-09-02,2016-10-02,만 15세이상,80분,정보없음,"이성경, 김태훈, 박정권, 홍승비(홍지원)",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,우리별,연극,2017-01-19,2017-01-22,만 13세이상,100분,정보없음,"김희정, 조하나, 박기덕, 김수아, 이새롬, 허진, 임영우, 조용경",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,이연주 - 전화벨이 울린다,연극,2017-01-05,2017-01-08,만 12세이상,100분,정보없음,"안병식, 서미영, 백성철, 이선주, 박옥출, 이지혜, 신사랑, 박수진, 최지연",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,인도어 프린지,연극,2017-10-20,2017-10-21,만 7세이상,60분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,자화상,연극,2016-03-17,2016-04-03,만 7세이상,80분,정보없음,"차명욱, 권재근, 김나미",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,"제10회 여성연출가전 - 그녀를축복하다, 백묵원",연극,2015-08-27,2015-09-06,만 8세이상,80분,20분,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,제10회 여성연출가전 - 내가 가장 예뻤을 때,연극,2015-09-09,2015-09-13,만 8세이상,80분,정보없음,"이지혜, 유용",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,제10회 여성연출가전 - 자수궁,연극,2015-09-23,2015-09-27,만 12세이상,80분,정보없음,"문주희, 허지나, 지수호, 김태희, 손종기, 김광일, 김진희",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,제10회 여성연출가전 - 햄릿,연극,2015-09-16,2015-09-20,만 12세이상,80분,정보없음,"유준원, 이정국, 이혜진, 심하윤, 이수정, 김지영, 이윤주, 박범규",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,제12회 서울 아시테지 겨울축제 - 8시에 만나,어린이/가족,2016-01-12,2016-01-13,36개월이상,60분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,제12회 서울 아시테지 겨울축제 - 봉장취,어린이/가족,2016-01-07,2016-01-09,36개월이상,50분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,제12회 서울 아시테지 겨울축제 - 양치기소년 2,어린이/가족,2016-01-15,2016-01-15,36개월이상,50분,정보없음,정보없음,2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,초인종,연극,2016-01-28,2016-01-31,만 13세이상,90분,정보없음,"황선화, 유준원, 양희선, 권태진, 권혜영",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,코펜하겐,연극,2016-07-14,2016-07-31,만 7세이상,110분,10분,"남명렬, 서상원, 이영숙",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,폴리스 오딧세이,연극,2016-04-08,2016-04-17,만 12세이상,100분,정보없음,"전무송, 이봉규, 장항석, 홍예서, 최희정, 이진원, 김미지, 여무영, 이현진, 정민준, 윤희정, 서창원, 이수민",2022-11-30
동숭아트센터 소극장,전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,1-5 번지,동숭길,122 번,37.583699,127.0037167,03084,서울특별시 종로구 동숭길 122,서울특별시 종로구 동숭동 1-5 서울문화재단 대학로,행복배달부 우수씨,연극,2016-04-22,2016-06-12,만 7세이상,70분,정보없음,"임학순, 원종철",2022-11-30
